"order_line_id","company_id","order_id","order_item","order_number_reference","order_item_reference","order_placement_date","order_delivery_date","bill_dates","order_status","is_order_completed","sold_to_id","ship_to_id","industry","focus_industry","brenntag_bu","pps_industry","product_div_old","product_div","material_id","global_product","primary_account_manager","secondary_account_manager","plant","order_cycle_id","quantity","bill_quantity","quantity_unit","revenue","bill_revenue","local_currency","revenue_local","bill_revenue_local","margin","contribution_margin","sell_price_unit","sell_price_unit_local","margin_local","contribution_margin_local","margin_percentage","margin_benchmark","contribution_margin_percentage","contribution_margin_benchmark","region"
"0003128509_000020_E5:4147","E5:4147","0003128509","000020","0003128509","000020","2022-09-29","2022-09-29","[2022-09-29]","Completed","true","E5:0000160815","E5:0000160815","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K010",,"E5:KE01","E5:0000160815_MDA000009080_2022-09-29_E5:4147","35.0000","35.0000","KG","34.6800","34.6800","KES","4130.0000","4130.0000","7.5400","0.0000","0.9909","118.0000","897.8100","0.0000","0.2174","0.2409","0.0000","0.0000","EMEA"
"0003129917_000030_E5:4147","E5:4147","0003129917","000030","0003129917","000030","2022-09-30","2022-09-30","[2022-09-30]","Completed","true","E5:0000163354","E5:0000163354","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K012",,"E5:KE01","E5:0000163354_MDA000009080_2022-09-30_E5:4147","35.0000","35.0000","KG","35.2600","35.2600","KES","4200.0000","4200.0000","8.1300","0.0000","1.0074","120.0000","967.8100","0.0000","0.2306","0.2394","0.0000","0.0000","EMEA"
"0003144171_000010_E5:4147","E5:4147","0003144171","000010","0003144171","000010","2022-10-21","2022-10-21","[2022-10-21]","Completed","true","E5:0000161645","E5:0000161645","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K012",,"E5:KE01","E5:0000161645_MDA000009080_2022-10-21_E5:4147","35.0000","35.0000","KG","36.7500","36.7500","KES","4375.0000","4375.0000","9.6000","0.0000","1.0500","125.0000","1142.8100","0.0000","0.2612","0.2394","0.0000","0.0000","EMEA"
"0003146801_000020_E5:4147","E5:4147","0003146801","000020","0003146801","000020","2022-10-26","2022-10-26","[2022-10-26]","Completed","true","E5:0000163901","E5:0000163901","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K012",,"E5:KE01","E5:0000163901_MDA000009080_2022-10-26_E5:4147","35.0000","35.0000","KG","35.2800","35.2800","KES","4200.0000","4200.0000","8.1300","0.0000","1.0080","120.0000","967.8100","0.0000","0.2304","0.2366","0.0000","0.0000","EMEA"
"0003149270_000040_E5:4147","E5:4147","0003149270","000040","0003149270","000040","2022-10-29","2022-10-29","[2022-10-29]","Completed","true","E5:0000163145","E5:0000163145","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K010",,"E5:KE01","E5:0000163145_MDA000009080_2022-10-29_E5:4147","35.0000","35.0000","KG","35.2800","35.2800","KES","4200.0000","4200.0000","8.1300","0.0000","1.0080","120.0000","967.8100","0.0000","0.2304","0.2351","0.0000","0.0000","EMEA"
"0003150111_000030_E5:4147","E5:4147","0003150111","000030","0003150111","000030","2022-11-01","2022-11-01","[2022-11-01]","Completed","true","E5:0000162760","E5:0000162760","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K018",,"E5:KE01","E5:0000162760_MDA000009080_2022-11-01_E5:4147","35.0000","35.0000","KG","33.7600","33.7600","KES","4200.0000","4200.0000","7.7800","0.0000","0.9646","120.0000","967.8100","0.0000","0.2305","0.2336","0.0000","0.0000","EMEA"
"0003155895_000020_E5:4147","E5:4147","0003155895","000020","0003155895","000020","2022-11-09","2022-11-09","[2022-11-09]","Completed","true","E5:0000160815","E5:0000160815","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K010",,"E5:KE01","E5:0000160815_MDA000009080_2022-11-09_E5:4147","35.0000","35.0000","KG","33.2000","33.2000","KES","4130.0000","4130.0000","7.2200","0.0000","0.9486","118.0000","897.8100","0.0000","0.2175","0.2330","0.0000","0.0000","EMEA"
"0003127855_000030_E5:4147","E5:4147","0003127855","000030","0003127855","000030","2022-11-17","2022-11-17","[2022-11-17]","Completed","true","E5:0000163214","E5:0000163214","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K001",,"E5:KE01","E5:0000163214_MDA000009080_2022-11-17_E5:4147","35.0000","35.0000","KG","32.3500","32.3500","KES","4025.0000","4025.0000","6.3700","0.0000","0.9243","115.0000","792.8100","0.0000","0.1969","0.2314","0.0000","0.0000","EMEA"
"0003172577_000030_E5:4147","E5:4147","0003172577","000030","0003172577","000030","2022-12-05","2022-12-05","[2022-12-05]","Completed","true","E5:0000163354","E5:0000163354","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K012",,"E5:KE01","E5:0000163354_MDA000009080_2022-12-05_E5:4147","35.0000","35.0000","KG","30.9300","30.9300","KES","4025.0000","4025.0000","6.0900","0.0000","0.8837","115.0000","792.8100","0.0000","0.1969","0.2298","0.0000","0.0000","EMEA"
"0003188717_000020_E5:4147","E5:4147","0003188717","000020","0003188717","000020","2023-01-05","2023-01-05","[2023-01-05]","Completed","true","E5:0000160815","E5:0000160815","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K010",,"E5:KE01","E5:0000160815_MDA000009080_2023-01-05_E5:4147","35.0000","35.0000","KG","30.1600","30.1600","KES","4025.0000","4025.0000","5.9400","0.0000","0.8617","115.0000","792.8100","0.0000","0.1969","0.2282","0.0000","0.0000","EMEA"
"0003189861_000030_E5:4147","E5:4147","0003189861","000030","0003189861","000030","2023-01-07","2023-01-07","[2023-01-07]","Completed","true","E5:0000173060","E5:0000173060","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K010",,"E5:KE01","E5:0000173060_MDA000009080_2023-01-07_E5:4147","35.0000","35.0000","KG","30.1600","30.1600","KES","4025.0000","4025.0000","5.9400","0.0000","0.8617","115.0000","792.8100","0.0000","0.1969","0.2266","0.0000","0.0000","EMEA"
"0003203992_000010_E5:4147","E5:4147","0003203992","000010","0003203992","000010","2023-01-30","2023-01-30","[2023-01-30]","Completed","true","E5:0000160815","E5:0000160815","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K010",,"E5:KE01","E5:0000160815_MDA000009080_2023-01-30_E5:4147","35.0000","35.0000","KG","30.1600","30.1600","KES","4025.0000","4025.0000","5.9400","0.0000","0.8617","115.0000","792.8100","0.0000","0.1969","0.2235","0.0000","0.0000","EMEA"
"0003217641_000010_E5:4147","E5:4147","0003217641","000010","0003217641","000010","2023-02-18","2023-02-18","[2023-02-18]","Completed","true","E5:0000190944","E5:0000190944","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K012",,"E5:KE01","E5:0000190944_MDA000009080_2023-02-18_E5:4147","35.0000","35.0000","KG","29.9700","29.9700","KES","4025.0000","4025.0000","5.9000","0.0000","0.8563","115.0000","792.8100","0.0000","0.1969","0.2205","0.0000","0.0000","EMEA"
"0003220716_000020_E5:4147","E5:4147","0003220716","000020","0003220716","000020","2023-02-23","2023-02-23","[2023-02-23]","Completed","true","E5:0000161923","E5:0000161923","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K012",,"E5:KE01","E5:0000161923_MDA000009080_2023-02-23_E5:4147","35.0000","35.0000","KG","29.9700","29.9700","KES","4025.0000","4025.0000","5.9000","0.0000","0.8563","115.0000","792.8100","0.0000","0.1969","0.2189","0.0000","0.0000","EMEA"
"0003220507_000010_E5:4147","E5:4147","0003220507","000010","0003220507","000010","2023-02-23","2023-02-23","[2023-02-23]","Completed","true","E5:0000161878","E5:0000161878","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K010",,"E5:KE01","E5:0000161878_MDA000009080_2023-02-23_E5:4147","35.0000","35.0000","KG","29.9700","29.9700","KES","4025.0000","4025.0000","5.9000","0.0000","0.8563","115.0000","792.8100","0.0000","0.1969","0.2173","0.0000","0.0000","EMEA"
"0003221654_000010_E5:4147","E5:4147","0003221654","000010","0003221654","000010","2023-02-24","2023-02-24","[2023-02-24]","Completed","true","E5:0000161645","E5:0000161645","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K012",,"E5:KE01","E5:0000161645_MDA000009080_2023-02-24_E5:4147","35.0000","35.0000","KG","29.9700","29.9700","KES","4025.0000","4025.0000","5.9000","0.0000","0.8563","115.0000","792.8100","0.0000","0.1969","0.2163","0.0000","0.0000","EMEA"
"0003224809_000010_E5:4147","E5:4147","0003224809","000010","0003224809","000010","2023-03-01","2023-03-01","[2023-03-01]","Completed","true","E5:0000163539","E5:0000163539","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K010",,"E5:KE01","E5:0000163539_MDA000009080_2023-03-01_E5:4147","35.0000","35.0000","KG","28.9300","28.9300","KES","4025.0000","4025.0000","5.7000","0.0000","0.8266","115.0000","792.8100","0.0000","0.1970","0.2147","0.0000","0.0000","EMEA"
"0003231912_000060_E5:4147","E5:4147","0003231912","000060","0003231912","000060","2023-03-13","2023-03-13","[2023-03-13]","Completed","true","E5:0000161178","E5:0000161178","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K010",,"E5:KE01","E5:0000161178_MDA000009080_2023-03-13_E5:4147","35.0000","35.0000","KG","28.9300","28.9300","KES","4025.0000","4025.0000","5.7000","0.0000","0.8266","115.0000","792.8100","0.0000","0.1970","0.2131","0.0000","0.0000","EMEA"
"0003239232_000010_E5:4147","E5:4147","0003239232","000010","0003239232","000010","2023-03-23","2023-03-24","[2023-03-24]","Completed","true","E5:0000161201","E5:0000161201","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K010",,"E5:KE01","E5:0000161201_MDA000009080_2023-03-23_E5:4147","35.0000","35.0000","KG","28.9300","28.9300","KES","4025.0000","4025.0000","5.7000","0.0000","0.8266","115.0000","792.8100","0.0000","0.1970","0.2115","0.0000","0.0000","EMEA"
"0003265725_000010_E5:4147","E5:4147","0003265725","000010","0003265725","000010","2023-05-04","2023-05-04","[2023-05-04]","Completed","true","E5:0000161645","E5:0000161645","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K012",,"E5:KE01","E5:0000161645_MDA000009080_2023-05-04_E5:4147","35.0000","35.0000","KG","27.0100","27.0100","KES","4025.0000","4025.0000","5.3200","0.0000","0.7717","115.0000","792.8100","0.0000","0.1970","0.2099","0.0000","0.0000","EMEA"
"0003282621_000010_E5:4147","E5:4147","0003282621","000010","0003282621","000010","2023-05-31","2023-05-31","[2023-05-31]","Completed","true","E5:0000166714","E5:0000166714","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K010",,"E5:KE01","E5:0000166714_MDA000009080_2023-05-31_E5:4147","35.0000","35.0000","KG","28.1900","28.1900","KES","4200.0000","4200.0000","6.4900","0.0000","0.8054","120.0000","967.8100","0.0000","0.2302","0.2099","0.0000","0.0000","EMEA"
"0003285190_000050_E5:4147","E5:4147","0003285190","000050","0003285190","000050","2023-06-03","2023-06-03","[2023-06-03]","Completed","true","E5:0000166870","E5:0000166870","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K012",,"E5:KE01","E5:0000166870_MDA000009080_2023-06-03_E5:4147","35.0000","35.0000","KG","26.5600","26.5600","KES","4025.0000","4025.0000","5.2300","0.0000","0.7589","115.0000","792.8100","0.0000","0.1969","0.2089","0.0000","0.0000","EMEA"
"0003286975_000040_E5:4147","E5:4147","0003286975","000040","0003286975","000040","2023-06-06","2023-06-06","[2023-06-06]","Completed","true","E5:0000160815","E5:0000160815","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K010",,"E5:KE01","E5:0000160815_MDA000009080_2023-06-06_E5:4147","35.0000","35.0000","KG","26.5600","26.5600","KES","4025.0000","4025.0000","5.2300","0.0000","0.7589","115.0000","792.8100","0.0000","0.1969","0.2073","0.0000","0.0000","EMEA"
"0003290423_000040_E5:4147","E5:4147","0003290423","000040","0003290423","000040","2023-06-10","2023-06-10","[2023-06-10]","Completed","true","E5:0000163354","E5:0000163354","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K012",,"E5:KE01","E5:0000163354_MDA000009080_2023-06-10_E5:4147","35.0000","35.0000","KG","27.7200","27.7200","KES","4200.0000","4200.0000","6.3900","0.0000","0.7920","120.0000","967.8100","0.0000","0.2305","0.2059","0.0000","0.0000","EMEA"
"0003292215_000010_E5:4147","E5:4147","0003292215","000010","0003292215","000010","2023-06-13","2023-06-14","[2023-06-14]","Completed","true","E5:0000160927","E5:0000160927","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K018",,"E5:KE01","E5:0000160927_MDA000009080_2023-06-13_E5:4147","35.0000","35.0000","KG","25.4100","25.4100","KES","3850.0000","3850.0000","4.0800","0.0000","0.7260","110.0000","617.8100","0.0000","0.1606","0.2026","0.0000","0.0000","EMEA"
"0003306431_000020_E5:4147","E5:4147","0003306431","000020","0003306431","000020","2023-07-04","2023-07-04","[2023-07-04]","Completed","true","E5:0000160815","E5:0000160815","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K010",,"E5:KE01","E5:0000160815_MDA000009080_2023-07-04_E5:4147","35.0000","35.0000","KG","24.6100","24.6100","KES","3850.0000","3850.0000","3.9500","0.0000","0.7031","110.0000","617.8100","0.0000","0.1605","0.1992","0.0000","0.0000","EMEA"
"0003319757_000030_E5:4147","E5:4147","0003319757","000030","0003319757","000030","2023-07-24","2023-08-02","[2023-08-02]","Completed","true","E5:0000166870","E5:0000166870","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K012",,"E5:KE01","E5:0000166870_MDA000009080_2023-07-24_E5:4147","35.0000","35.0000","KG","24.6100","24.5200","KES","3850.0000","3850.0000","3.9300","0.0000","0.7006","110.0000","617.8100","0.0000","0.1603","0.1959","0.0000","0.0000","EMEA"
"0003320813_000030_E5:4147","E5:4147","0003320813","000030","0003320813","000030","2023-07-25","2023-07-25","[2023-07-25]","Completed","true","E5:0000173060","E5:0000173060","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K010",,"E5:KE01","E5:0000173060_MDA000009080_2023-07-25_E5:4147","35.0000","35.0000","KG","24.6100","24.6100","KES","3850.0000","3850.0000","3.9500","0.0000","0.7031","110.0000","617.8100","0.0000","0.1605","0.1932","0.0000","0.0000","EMEA"
"0003321291_000020_E5:4147","E5:4147","0003321291","000020","0003321291","000020","2023-07-26","2023-07-26","[2023-07-26]","Completed","true","E5:0000161645","E5:0000161645","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K012",,"E5:KE01","E5:0000161645_MDA000009080_2023-07-26_E5:4147","35.0000","35.0000","KG","24.6100","24.6100","KES","3850.0000","3850.0000","3.9500","0.0000","0.7031","110.0000","617.8100","0.0000","0.1605","0.1914","0.0000","0.0000","EMEA"
"0003325203_000020_E5:4147","E5:4147","0003325203","000020","0003325203","000020","2023-08-01","2023-08-01","[2023-08-01]","Completed","true","E5:0000161923","E5:0000161923","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K012",,"E5:KE01","E5:0000161923_MDA000009080_2023-08-01_E5:4147","35.0000","35.0000","KG","24.5200","24.5200","KES","3850.0000","3850.0000","3.9300","0.0000","0.7006","110.0000","617.8100","0.0000","0.1603","0.1897","0.0000","0.0000","EMEA"
"0003329195_000020_E5:4147","E5:4147","0003329195","000020","0003329195","000020","2023-08-08","2023-08-08","[2023-08-08]","Completed","true","E5:0000163756","E5:0000163756","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K012",,"E5:KE01","E5:0000163756_MDA000009080_2023-08-08_E5:4147","35.0000","35.0000","KG","24.5200","24.5200","KES","3850.0000","3850.0000","3.9300","0.0000","0.7006","110.0000","617.8100","0.0000","0.1603","0.1879","0.0000","0.0000","EMEA"
"0003362548_000020_E5:4147","E5:4147","0003362548","000020","0003362548","000020","2023-09-29","2023-09-29","[2023-09-29]","Completed","true","E5:0000160815","E5:0000160815","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K010",,"E5:KE01","E5:0000160815_MDA000009080_2023-09-29_E5:4147","35.0000","35.0000","KG","21.2200","21.2200","KES","3325.0000","3325.0000","7.2700","0.0000","0.6063","95.0000","1138.8600","0.0000","0.3426","0.1949","0.0000","0.0000","EMEA"
"0003370398_000030_E5:4147","E5:4147","0003370398","000030","0003370398","000030","2023-10-11","2023-10-11","[2023-10-11]","Completed","true","E5:0000163708","E5:0000163708","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K010",,"E5:KE01","E5:0000163708_MDA000009080_2023-10-11_E5:4147","35.0000","35.0000","KG","23.2800","23.2800","KES","3675.0000","3675.0000","9.4700","0.0000","0.6651","105.0000","1495.3500","0.0000","0.4068","0.2049","0.0000","0.0000","EMEA"
"0003375921_000010_E5:4147","E5:4147","0003375921","000010","0003375921","000010","2023-10-19","2023-10-19","[2023-10-19]","Completed","true","E5:0000161179","E5:0000161179","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K018",,"E5:KE01","E5:0000161179_MDA000009080_2023-10-19_E5:4147","35.0000","35.0000","KG","22.6200","22.6200","KES","3570.0000","3570.0000","8.8100","0.0000","0.6463","102.0000","1390.3500","0.0000","0.3895","0.2141","0.0000","0.0000","EMEA"
"0003388686_000050_E5:4147","E5:4147","0003388686","000050","0003388686","000050","2023-11-08","2023-11-08","[2023-11-08]","Completed","true","E5:0000161923","E5:0000161923","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K012",,"E5:KE01","E5:0000161923_MDA000009080_2023-11-08_E5:4147","35.0000","35.0000","KG","20.2200","20.2200","KES","3325.0000","3325.0000","6.9600","0.0000","0.5777","95.0000","1145.3500","0.0000","0.3442","0.2211","0.0000","0.0000","EMEA"
"0003389348_000030_E5:4147","E5:4147","0003389348","000030","0003389348","000030","2023-11-08","2023-11-09","[2023-11-09]","Completed","true","E5:0000201789","E5:0000201789","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K012",,"E5:KE01","E5:0000201789_MDA000009080_2023-11-08_E5:4147","35.0000","35.0000","KG","19.1500","19.1500","KES","3150.0000","3150.0000","5.9000","0.0000","0.5471","90.0000","970.3500","0.0000","0.3081","0.2264","0.0000","0.0000","EMEA"
